time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
438.95,37.0,0.14400000000000002,34.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032125000000000015,0.111875,0.144444,0.00048474048946031136,2.618465e-05,1.0206791005426932e-05,26433.55,196759.51926276975
458.95,37.1,0.145,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031250000000000014,0.11374999999999998,0.14490350000000002,0.00048395807324142854,1.91968e-05,9.986675468954311e-06,34834.899999999994,1192867.870477667
478.95,37.0,0.145,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031750000000000014,0.11324999999999998,0.145229,0.0004837030096356184,1.4426450000000001e-05,1.0449176864344831e-05,42062.100000000006,699188.3800955738
498.95,37.1,0.145,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031625000000000014,0.11337499999999998,0.1454745,0.0004715038581643726,1.026595e-05,9.894290962165044e-06,46740.55,538241.3833168235
518.95,37.1,0.146,41.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031625000000000014,0.11437499999999998,0.145673,0.0004515045144815525,6.65231e-06,1.0494690843491042e-05,49295.45,3488953.9384651366
538.95,37.0,0.146,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031625000000000014,0.11437499999999998,0.145733,0.0004633834227091712,2.684135e-06,9.736624961106898e-06,47286.4,7679223.368690828
558.95,37.0,0.146,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.11456249999999998,0.1457885,0.00045791514909060036,1.584345e-07,9.654540038465753e-06,32834.3,9329985.432453377
578.95,37.0,0.146,40.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031937500000000014,0.11406249999999998,0.145711,0.0004700205118898768,-3.041895e-06,1.023060869926712e-05,-47048.25,2104977.1439314047
598.95,37.0,0.146,32.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032312500000000015,0.11368749999999997,0.145642,0.00046173934498625215,-4.379245e-06,9.882089656435518e-06,-50136.3,2106300.976279879
618.95,37.0,0.146,42.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031625000000000014,0.11437499999999998,0.145547,0.00046839049968719706,-6.20551e-06,9.688641627976444e-06,-51879.899999999994,17412942.971080467
638.95,37.0,0.145,35.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031687500000000014,0.11331249999999998,0.145458,0.00046625680320029237,-7.691965000000001e-06,9.963638985839607e-06,-50337.45,2740287.047768303
658.95,37.0,0.145,28.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031812500000000014,0.11318749999999997,0.145268,0.00048828018588772926,-9.404024999999998e-06,1.0329512472431757e-05,-49798.7,840760.2349839794
678.95,37.0,0.145,40.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031375000000000014,0.11362499999999998,0.1450685,0.0004780172439939332,-1.037265e-05,1.0113026225064436e-05,-50119.7,989872.9980502621
698.95,37.0,0.14400000000000002,35.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031812500000000014,0.1121875,0.14481549999999999,0.00048667412092179285,-1.2558150000000001e-05,9.744648491985977e-06,-44417.2,5723671.183047798
718.95,37.0,0.14400000000000002,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031875000000000014,0.112125,0.14460050000000002,0.00046758050391527983,-1.251735e-05,9.516509799035113e-06,-47091.1,10899100.325496579
738.95,37.0,0.145,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031750000000000014,0.11324999999999998,0.14432050000000002,0.0004811621883061428,-1.44657e-05,1.0201394901393993e-05,-41400.05,369311.2214874245
758.95,37.0,0.14400000000000002,45.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032625000000000015,0.111375,0.144029,0.00046520775043701324,-1.5050450000000001e-05,9.861645534746508e-06,-43152.7,411501.96372471587
778.95,37.1,0.14400000000000002,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031812500000000014,0.1121875,0.143706,0.0004521574483763617,-1.71671e-05,9.840950956676381e-06,-39023.899999999994,595384.1112431618
798.95,37.1,0.14400000000000002,31.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.11256250000000001,0.143377,0.0004589780651712385,-1.8155250000000002e-05,1.0154443486486356e-05,-35920.95,292653.91424532916
818.95,37.1,0.14300000000000002,37.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031625000000000014,0.111375,0.142944,0.00048537211662519564,-1.954975e-05,9.858165629629577e-06,-33860.5,1221897.399352335
838.95,37.1,0.14300000000000002,41.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.11156250000000001,0.142549,0.0004896264363749387,-2.154115e-05,1.0030223643915958e-05,-31513.45,191359.52335191215
858.95,37.0,0.142,49.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031750000000000014,0.11024999999999997,0.142129,0.00046603542311716983,-2.205365e-05,1.0458238598248801e-05,-30575.35,198155.56995753644
878.95,37.0,0.141,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031312500000000014,0.10968749999999997,0.14167649999999998,0.00044417647107377933,-2.28362e-05,1.0237618219989889e-05,-29940.3,97203.4976076931
898.95,37.1,0.141,35.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031375000000000014,0.10962499999999997,0.141249,0.0004642525407547301,-2.3363149999999997e-05,1.001301398164944e-05,-29306.65,327237.0718686305
918.95,37.1,0.141,46.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032000000000000015,0.10899999999999997,0.14081,0.00044329725542424317,-2.33411e-05,1.0658691726202963e-05,-29227.35,446715.08886143344
938.95,37.0,0.14,44.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032125000000000015,0.107875,0.140303,0.0004535251687123392,-2.29908e-05,1.0157591231000946e-05,-29837.25,73469.86500863108
958.95,37.0,0.14,36.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031625000000000014,0.108375,0.1398645,0.0004926840998268791,-2.376045e-05,1.0470729067908926e-05,-28878.3,243366.90078569518
978.95,37.0,0.139,43.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031312500000000014,0.10768749999999999,0.139404,0.0004904512666242514,-2.334975e-05,1.0159241646546384e-05,-29187.65,287440.87607076106
998.95,37.0,0.139,40.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031500000000000014,0.1075,0.138917,0.00044551717310397303,-2.287995e-05,9.923834074898402e-06,-29870.75,94708.57664480271
1018.95,37.1,0.139,40.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031562500000000014,0.10743749999999999,0.138463,0.00045641538740919863,-2.2155600000000002e-05,1.0303836727368864e-05,-30946.15,211444.54770714807
1038.95,37.0,0.138,43.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031875000000000014,0.106125,0.138058,0.0004478947590177354,-2.08495e-05,9.708745420545084e-06,-33119.35,139197.97931223447
1058.95,37.0,0.138,41.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032250000000000015,0.10575,0.1375725,0.0004644465700522861,-1.930335e-05,1.0172859914446018e-05,-34390.45,129908.94128164339
1078.95,37.0,0.13699999999999998,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032062500000000015,0.10493749999999996,0.1372755,0.0004834407432377024,-1.70841e-05,1.0450817479148378e-05,-37125.95,1917771.017603643
1098.95,37.0,0.13699999999999998,42.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032187500000000015,0.10481249999999998,0.1368925,0.00046100171720275536,-1.6504799999999998e-05,9.673463621857463e-06,-39045.95,1135035.2066573221
1118.95,37.0,0.136,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032250000000000015,0.10375,0.136574,0.00045762296518410086,-1.417685e-05,9.62710829555601e-06,-43157.8,5410796.458750909
1138.95,37.0,0.136,57.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031937500000000014,0.1040625,0.13631349999999998,0.0004546650543440377,-1.394865e-05,1.0346494495160155e-05,-44485.35,1300706.3324410813
1158.95,37.0,0.136,40.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032375000000000015,0.103625,0.136092,0.00047248287811129595,-1.1533850000000001e-05,1.0039346287767612e-05,-47770.05,771209.6604566327
1178.95,37.0,0.136,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031875000000000014,0.104125,0.1358835,0.00047304115745003267,-9.48387e-06,1.0320928231687932e-05,-47395.5,1129774.6492608646
1198.95,37.1,0.136,32.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032125000000000015,0.103875,0.135659,0.0004698086481749776,-8.291085e-06,1.0664166768446788e-05,-44504.9,1109840.3976090355
1218.95,37.0,0.136,41.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031500000000000014,0.1045,0.1355095,0.000493925708077642,-7.4062849999999995e-06,9.695682387088118e-06,-51109.55,860973.7370326292
1238.95,37.0,0.135,50.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031937500000000014,0.1030625,0.1353665,0.00048375006782658167,-7.036465e-06,1.0107166415721645e-05,-47937.45,1445250.8374550934
1258.95,37.1,0.135,35.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032000000000000015,0.103,0.13522849999999997,0.0004920746476540811,-7.698324999999999e-06,9.721444171965962e-06,-52348.6,1492910.5489324941
1278.95,37.0,0.135,44.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031437500000000014,0.1035625,0.1350885,0.00047648392485126543,-8.703209999999999e-06,1.0400832110027035e-05,-51998.5,47101437.15778861
1298.95,37.0,0.135,44.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031750000000000014,0.10325,0.1348545,0.0004777600727439799,-1.0764e-05,1.028053136982207e-05,-45243.8,2480501.4838092127
1318.95,37.0,0.135,39.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031937500000000014,0.1030625,0.134642,0.0005010925870424437,-1.217765e-05,1.1216524724299143e-05,-42152.7,838248.6852364241
1338.95,37.0,0.134,38.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.032062500000000015,0.10193749999999999,0.13438450000000002,0.000506703893577567,-1.5280699999999998e-05,1.1551262980427447e-05,-37900.4,370093.222906457
1358.95,37.1,0.134,42.0,O1_R260_T_CFP,F08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1,0.031812500000000014,0.10218749999999999,0.1340035,0.0005546085634606526,-1.851825e-05,1.2710204502800314e-05,-33273.6,534316.1874083434
18.95,37.1,0.09,29.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.05831249999999998,0.08936315,0.001572430402824442,0.000240729,1.3846383780507452e-05,2879.365,169.6368102397852
38.95,37.0,0.093,28.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.061562499999999985,0.09412324999999999,0.001578974492460745,0.00022811849999999998,1.307291993772867e-05,3038.545,176.4993876648207
58.95,37.1,0.098,37.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.06624999999999999,0.0985717,0.0015301128438322499,0.000217108,1.272445715244193e-05,3192.635,188.97363268537114
78.95,37.0,0.102,30.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.07062499999999998,0.10270699999999999,0.0015087853528892318,0.00020437,1.2356962565895e-05,3391.625,208.40638565562247
98.95,37.0,0.106,33.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.07462499999999998,0.106596,0.0014390527875847903,0.0001922305,1.1525233456346501e-05,3605.81,218.71385583806884
118.95,37.0,0.11,30.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.07856249999999998,0.110352,0.001516114682043655,0.0001826075,1.1000530962367089e-05,3795.835,232.81410026980762
138.95,37.1,0.115,29.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.08374999999999999,0.1139465,0.0014268947649811307,0.000169566,1.0580366915307357e-05,4087.7749999999996,256.1888432480487
158.95,37.0,0.118,33.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.08631249999999999,0.117337,0.0014308162546214274,0.000159821,1.071129234148657e-05,4337.01,298.7341891285277
178.95,37.0,0.121,33.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031187500000000014,0.08981249999999999,0.120321,0.0015238001269113348,0.00014780350000000002,1.1110054487497148e-05,4689.645,361.094360058068
198.95,37.0,0.124,26.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.09262499999999999,0.123234,0.001363052097927253,0.00013702700000000001,1.038283984755616e-05,5058.48,392.51858269912793
218.95,37.1,0.126,37.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.09418749999999998,0.1258725,0.001488044529889255,0.0001268665,9.871701544482907e-06,5463.58,440.2617761564022
238.95,37.1,0.129,34.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.0975625,0.1282355,0.0014540478658787905,0.0001176955,1.0562572876598722e-05,5889.33,543.7566897511238
258.95,37.0,0.131,33.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.09974999999999999,0.13053599999999999,0.0013573540443072413,0.0001066475,1.0282875223695409e-05,6499.43,667.2584910772961
278.95,37.1,0.133,29.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.1013125,0.1326505,0.001419908777586317,9.807995e-05,1.0630216833633947e-05,7067.17,809.1362612404661
298.95,37.0,0.134,43.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.1020625,0.134341,0.0014322206823583446,8.854604999999999e-05,1.043084157380876e-05,7828.095,971.4827570857836
318.95,37.1,0.136,36.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.104625,0.13599450000000002,0.0014389747324542108,7.88311e-05,9.832788679869273e-06,8792.82,1183.2007208993798
338.95,37.0,0.13699999999999998,40.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031312500000000014,0.10568749999999996,0.137594,0.0014512072328314184,7.163920000000001e-05,1.040962632002921e-05,9675.535,1508.3227417003875
358.95,37.0,0.139,33.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.10718749999999999,0.138849,0.0014723223627534454,6.19849e-05,1.0170042814588535e-05,11182.55,2188.1636884658005
378.95,37.0,0.141,33.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032250000000000015,0.10874999999999997,0.14025300000000002,0.0014542789289044788,5.4602200000000004e-05,9.972002762893501e-06,12694.5,2578.858456032501
398.95,37.1,0.145,41.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.11312499999999998,0.14106950000000001,0.0014377296379583639,4.75424e-05,1.0069703650982814e-05,14579.55,3682.9671144019367
418.95,37.1,0.142,43.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.11031249999999998,0.14201350000000001,0.001423234143007475,4.00844e-05,1.0593776109407139e-05,17292.199999999997,13692.339860399808
438.95,37.0,0.141,40.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032125000000000015,0.10887499999999997,0.14258949999999998,0.0014060291131795012,3.329535e-05,9.998781970379821e-06,20818.15,10157.991326854255
458.95,37.1,0.141,30.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.10974999999999997,0.14334249999999998,0.0013858945919954452,2.647325e-05,1.0453647915658679e-05,26077.75,1827740.8208810946
478.95,37.0,0.141,29.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.10924999999999997,0.143875,0.0014963722074515192,2.14089e-05,9.702656733931288e-06,32115.7,400538.5294217056
498.95,37.1,0.142,36.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.11037499999999997,0.144221,0.0013807382713445571,1.49991e-05,1.0192916099686388e-05,40215.55,453288.8836551359
518.95,37.1,0.142,39.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.11037499999999997,0.144388,0.0014007449675043956,9.135115000000001e-06,1.0092847397350572e-05,50185.05,1378934.8495080783
538.95,37.0,0.14300000000000002,41.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.111375,0.144592,0.0013995325504838714,4.829285e-06,1.012046558320059e-05,48191.6,1649673.8361961888
558.95,37.0,0.14400000000000002,45.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.11256250000000001,0.144492,0.001511989036070441,9.270315e-07,1.0193352375670855e-05,33775.35,1531945.0657764238
578.95,37.0,0.14300000000000002,32.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.11106250000000001,0.1445665,0.001483098657090582,-2.8939950000000002e-06,9.899264096005191e-06,-49430.0,2826733.100199566
598.95,37.0,0.147,33.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032312500000000015,0.11468749999999997,0.144515,0.0014230860579857191,-6.40257e-06,9.491781299253665e-06,-54990.15,6149902.217127925
618.95,37.0,0.146,38.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.11437499999999998,0.144262,0.0013846429901321938,-1.0940749999999999e-05,1.0145894292306123e-05,-48413.649999999994,1940523.9492300947
638.95,37.0,0.146,41.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.11431249999999998,0.1439685,0.0014236946618950053,-1.380165e-05,9.973039120967287e-06,-44532.1,743386.7265870323
658.95,37.0,0.147,37.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.11518749999999997,0.143861,0.0014748619821491403,-1.532955e-05,9.909091330422864e-06,-42250.149999999994,4139980.187335906
678.95,37.0,0.14800000000000002,36.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.116625,0.143448,0.001432849888383869,-1.77817e-05,9.881756983132626e-06,-37221.3,213203.18666664464
698.95,37.0,0.145,31.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.11318749999999997,0.142963,0.0014641319625170028,-2.070105e-05,1.0075612135903123e-05,-32281.35,283400.9093857753
718.95,37.0,0.142,38.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.11012499999999997,0.142683,0.0014542136461551615,-2.297265e-05,9.824659543418474e-06,-29887.5,542095.138776459
738.95,37.0,0.141,38.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.10924999999999997,0.1421135,0.001399764568274687,-2.3099750000000002e-05,1.0269001045842116e-05,-29906.9,2522858.8566324646
758.95,37.0,0.14,43.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032625000000000015,0.107375,0.14155,0.001524241102523555,-2.60594e-05,9.923181651602946e-06,-26500.0,929028.5558269207
778.95,37.1,0.14,37.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.10818749999999999,0.14106950000000001,0.0014663334848829207,-2.683335e-05,1.0102662630999896e-05,-25521.800000000003,179717.63603335217
798.95,37.1,0.139,37.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1075625,0.140594,0.0014076339157726098,-2.7198749999999998e-05,1.0340737713186756e-05,-25441.35,90637.52764821505
818.95,37.1,0.139,34.0,O1_R1740_T_CFP,F09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.107375,0.1400495,0.0014851138030009309,-2.63914e-05,9.771384688740113e-06,-26264.25,16988.191779355497
